STU_ID,X1SEX,X1SCIEFF,X1MTHEFF,X1SES,P2REPEATGK,P2REPEATG1,P2REPEATG2,P2REPEATG3,P2REPEATG4,P2REPEATG5,P2REPEATG6,P2REPEATG7,P2REPEATG8,P2REPEATG9,P2REPEATG10,X1TXMTH,X2MEFFORT,X2SEFFORT,X3HSCOMPSTAT
25680,2,-7,0.1,-0.6895,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1.3592,-2.43,-2.44,1
25681,1,-7,0.1,-0.817,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1.8095,0.52,-7,1
25682,2,-2.47,-0.58,-0.3774,0,0,0,0,0,0,0,0,0,0,0,0.4815,-2.78,-3.09,1
25683,2,0.25,1.23,0.9601,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.9527,0.85,0.8,1
25684,1,-8,-8,-8,0,0,0,0,0,0,0,0,0,0,0,-8,-0.14,-7,1
25685,2,-7,-1.41,-0.3312,0,1,0,0,0,0,0,0,0,0,0,-0.3185,-7,-7,1
25686,2,-1.63,-1.68,-0.363,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-0.5094,-8,-8,5
25687,2,-7,0.22,-0.3307,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.8336,0.54,-7,1
25688,2,0.56,-2.12,-0.8227,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.0271,-9,-0.2,1
25689,2,-7,0.1,-0.1263,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.6526,1.18,1.1,1
25690,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0.19,-0.8,1
25691,1,1.83,1.62,-0.3332,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-0.0985,-0.53,-1.48,1
25692,2,-8,-8,-8,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-8,0.13,0.77,1
25693,2,-0.16,-1.1,0.6366,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.2551,0.52,-0.15,1
25694,1,0.25,-0.17,0.2305,1,0,0,0,0,0,0,0,0,0,0,-1.0592,-0.09,-0.77,1
25695,2,-0.05,0.1,0.7604,0,0,0,0,0,0,0,0,0,0,0,0.0539,0.21,-0.19,1
25696,1,-1.63,-7,-0.3004,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1.0464,-8,-8,1
25697,1,-0.05,1.62,-0.484,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.0033,1.18,-7,4
25698,2,0.69,1.62,-0.8455,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-0.8162,-8,-8,3
25699,1,-1.33,-1.68,1.8857,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.7259,-8,-8,1
25700,2,-0.16,0.1,-0.3755,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-1.5288,-8,-8,5
25701,2,1.1,0.95,0.7772,0,0,0,0,0,0,0,0,0,0,0,0.5417,1.18,1.1,1
25702,2,-1.02,-0.17,0.6891,0,0,0,0,0,0,0,0,0,1,1,0.2839,-1.81,-0.83,1
25703,2,1.12,0.49,-0.3526,0,0,0,0,0,0,0,0,0,0,0,-0.2784,0.87,0.48,1
25704,2,-0.9,0.1,1.1568,0,0,0,0,0,0,0,0,0,0,0,-0.0695,0.54,-0.12,1
25705,2,-0.46,1.34,-0.6423,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.3119,0.85,-7,1
25706,1,0.25,-0.17,1.2689,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.4474,-0.49,0.44,1
25707,2,-1.33,-1.41,-1.3178,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.1672,-1.77,-0.53,1
25708,2,0.25,0.1,-0.6057,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-1.1345,-8,-8,1
25709,2,-7,0.1,-0.1484,0,0,0,0,0,0,0,0,0,0,0,0.3986,-7,-0.55,1
25710,1,0.97,0.51,0.3692,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.3395,-1.12,-1.51,1
25711,1,-9,-1.02,-0.6637,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.5356,-7,-7,1
25712,1,0.25,-0.17,0.2649,0,0,0,0,0,0,0,0,0,0,0,-0.6198,0.19,-0.19,1
25713,2,-1.63,-1.68,-1.3379,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-0.7261,-8,-8,5
25714,1,-7,-7,0.9226,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.4864,0.85,1.1,1
25715,1,-0.16,-0.97,0.8303,0,0,0,0,0,0,0,0,0,0,0,0.793,0.5,1.1,1
25716,2,-0.9,0.1,1.2119,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.217,0.87,-0.8,1
25717,2,1.83,0.95,0.1281,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.6754,-8,-8,2
25718,2,-0.05,0.1,-0.5436,0,0,0,0,0,0,0,0,0,0,0,-0.1348,-8,-8,1
25719,1,-8,-8,-8,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-8,-1.45,-1.51,1
25720,2,0.25,-0.97,0.353,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.1541,0.24,-0.15,1
25721,2,-7,-0.58,-0.5205,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.0884,0.21,0.46,1
25722,1,-7,-0.17,0.0747,0,0,0,0,0,0,0,0,0,0,0,-0.3236,-7,0.44,1
25723,2,-0.46,0.1,0.471,0,0,0,0,0,0,0,0,0,0,0,1.0324,-7,-7,1
25724,2,1.83,0.1,0.8275,0,0,0,0,0,0,0,0,0,0,0,-0.598,1.18,1.1,1
25725,2,0.25,-0.17,0.3362,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.1069,-0.14,-0.19,1
25726,1,-7,-7,-0.3935,0,1,0,0,0,0,0,0,0,0,0,-0.3884,0.85,0.44,1
25727,2,1.83,1.62,0.598,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.1169,1.18,1.1,1
25728,1,-0.49,-0.61,-0.7259,0,0,0,0,0,0,0,0,0,0,0,0.6689,-0.14,-7,1
25729,2,0.38,0.22,-0.2985,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.0018,1.18,1.1,1
25730,1,-0.89,0.1,1.2607,0,0,0,0,0,0,0,0,0,0,0,0.4599,0.19,-0.19,1
25731,2,-1.34,-1.32,0.8178,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.0945,-0.14,-1.44,1
25732,1,1.83,0.1,0.1951,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.63,-8,-8,1
25733,1,-0.05,-2.24,-0.167,0,0,0,0,0,0,0,0,0,0,0,-1.1945,-7,-1.18,1
25734,2,-1.33,1.62,0.942,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.051,-8,-8,1
25735,1,1.83,0.1,-0.3554,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.1508,0.21,-7,1
25736,1,-7,0.78,-0.5278,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1.7501,1.18,-9,5
25737,1,-2.47,0.94,-0.5465,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.3496,0.85,-0.19,1
25738,2,-8,-8,-8,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-8,-2.47,-0.87,4
25739,2,-7,-0.44,1.6844,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.5935,-1.78,-0.21,1
25740,2,0.25,1.62,-0.1215,0,0,0,0,0,0,0,0,0,0,0,0.3912,-7,-7,1
25741,2,-1.33,-0.58,-1.6176,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.3089,-8,-8,5
25742,2,-7,-0.56,-0.6655,0,0,0,0,0,0,0,0,0,0,0,-0.646,-8,-8,5
25743,2,0.25,-0.97,1.2962,0,0,0,0,0,0,0,0,0,0,0,-0.1281,0.23,0.79,1
25744,1,-7,-9,0.2563,0,0,0,0,0,0,0,0,0,0,0,1.3932,-7,-0.16,1
25745,2,-0.48,0.95,0.3806,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.346,-0.47,-7,1
25746,1,-7,-0.3,0.1098,0,0,0,0,0,0,0,0,0,0,0,-0.7434,-1.14,-7,1
25748,2,-0.48,-0.17,-1.0067,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1.3579,-7,-7,1
25749,2,-0.05,0.1,-0.6665,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.7026,0.87,0.14,1
25750,1,0.67,-0.17,0.8066,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.9425,-8,-8,5
25751,2,1.83,1.62,0.6364,0,0,0,0,0,0,0,0,0,0,0,1.547,0.19,0.77,1
25752,1,-2.91,-2.92,-0.5628,0,0,0,0,0,0,0,0,0,0,0,-0.4611,0.87,0.76,1
25753,1,-0.17,-1.17,0.0497,0,0,0,0,0,0,0,0,0,0,0,0.66,0.85,0.8,1
25754,1,0.25,-1.41,0.005,0,0,0,0,0,0,0,0,0,0,0,0.7377,-0.83,0.18,1
25755,1,-0.59,-1.71,-0.0473,0,0,0,0,0,0,0,0,0,0,0,0.1433,-2.51,-1.48,1
25756,2,1.53,-0.17,0.3891,0,0,0,0,0,0,0,0,0,0,0,1.8778,0.19,0.76,1
25757,2,-8,-8,-8,0,0,0,0,0,0,0,0,0,0,0,-8,-7,-7,1
25758,1,-8,-8,-8,0,0,0,0,0,0,0,0,0,0,0,-8,-7,-7,1
25759,1,-7,-7,-1.245,0,0,0,0,0,0,0,0,0,0,1,-0.755,-7,-7,2
25760,1,-7,-1.85,0.0799,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.7488,-0.45,0.76,1
25761,2,0.25,-1.41,0.1172,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-1.0376,-7,-7,1
25762,1,-0.46,1.62,-1.0035,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.3513,-3.45,-0.81,2
25763,2,-1,-9,1.1397,0,0,0,0,0,0,0,0,0,0,0,0.3728,0.85,-0.5,1
25764,1,-0.05,1.62,-0.3733,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0.3772,1.18,-2.14,1
25765,2,-0.48,-0.56,-0.1056,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.3368,-1.79,-1.46,5
25766,2,-7,-2.48,-0.3746,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.0074,0.19,-0.19,1
25767,2,1.1,-7,1.1622,0,0,0,0,0,0,0,0,0,0,0,0.1614,-7,-1.18,1
25768,1,-7,0.1,-0.269,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.9704,0.85,1.1,1
25769,2,1.1,0.1,0.8856,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.1176,0.54,-0.82,1
25770,2,1.53,-0.17,-0.6504,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.1827,0.21,0.48,1
25771,1,-7,1.62,1.8929,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.9081,-9,-7,1
25772,1,1.83,0.95,0.348,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.4587,-7,-0.19,1
25773,1,-7,-7,-0.5006,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.2609,-8,-8,2
25774,1,-0.17,1.23,-0.0102,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.5308,0.85,0.13,1
25775,1,-0.49,-0.56,-0.0153,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.1868,-8,-8,1
25776,1,0.67,-0.17,0.9811,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.9628,0.85,0.79,1
25777,2,-0.77,-0.17,0.6973,0,0,0,0,0,0,0,0,0,0,0,1.3401,-0.14,0.15,1
25778,1,0.25,1.21,0.5099,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-0.5205,1.18,0.76,1
25780,2,-7,0.51,1.0656,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.3324,0.87,-7,1
25781,2,0.25,-0.17,-0.1885,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0.0348,-8,-8,5
25782,2,-7,0.95,1.9489,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,2.5492,0.5,0.48,1
25783,1,-0.89,-1.82,0.8442,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.272,-8,-8,1
25784,1,-8,-8,-8,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-8,0.54,0.48,1
25785,2,1.1,-7,-1.0635,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.3846,-7,0.15,1
25786,2,0.25,0.94,-0.8455,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.5531,-0.45,-7,1
25787,2,-0.05,0.1,0.7814,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.601,-0.78,0.14,1
25788,1,-8,-8,-8,0,0,0,0,0,0,0,0,0,0,0,-8,0.87,-0.43,1
25790,2,-9,-7,-1.3077,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1.1132,0.85,-7,1
25791,1,0.25,-0.58,-0.6206,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.3593,0.19,-0.18,1
25792,2,-0.48,-0.97,-0.9512,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1.0007,-8,-8,3
25794,1,-7,-0.15,-0.0645,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.73,-8,-8,4
25795,1,0.25,-1.41,0.353,0,0,0,0,0,0,0,0,0,0,0,0.9274,0.54,-0.81,1
25796,2,-2.91,-0.56,-0.7062,0,0,0,0,0,0,0,0,0,0,0,-1.4462,0.85,-0.22,1
25797,2,-2.19,0.1,-0.1237,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.8275,0.52,-7,1
25798,2,-0.46,1.17,-0.4542,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.8585,0.85,0.44,1
25799,2,-0.48,1.62,-0.0849,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.9945,1.18,1.1,1
25800,1,-0.05,0.1,-0.6923,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.4877,-1.15,0.76,1
25801,1,-0.46,-0.58,-1.2877,1,0,0,0,0,0,0,0,0,0,0,1.2422,-8,-8,1
25803,2,-0.48,0.1,-0.8396,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-1.0776,-8,-8,5
25804,1,0.25,0.1,-0.9271,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-0.3464,-0.14,-7,5
25805,1,-7,-7,1.1448,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0.6903,-0.14,-0.19,1
25806,1,-8,-8,-8,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-8,0.52,0.79,1
25807,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,5
25808,2,-1.21,0.1,0.5309,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.0032,-8,-8,2
25809,2,-7,0.51,1.4817,0,0,0,0,0,0,0,0,0,0,0,1.0042,0.87,0.77,1
25810,2,0.25,0.1,-1.0419,0,0,0,0,0,0,0,0,0,0,0,-0.5608,1.18,1.1,1
25811,1,1.1,1.34,-0.6225,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.7829,-0.14,-7,1
25812,1,-7,0.1,-0.5621,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1.1387,-2.47,-2.79,1
25813,2,0.25,0.51,0.1448,0,0,0,0,0,0,0,0,0,0,0,1.0348,0.19,0.46,1
25814,2,-0.17,-7,0.1807,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0.0247,-0.45,0.8,1
25815,2,-7,0.27,0.7982,0,0,0,0,0,0,0,0,0,0,0,0.0198,0.54,-7,1
25816,2,0.25,0.9,0.2982,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0.4692,-8,-8,1
25817,1,-9,-1,0.5036,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.2562,0.85,0.79,1
25818,2,0.25,0.55,-0.2141,0,0,0,0,0,0,0,0,0,0,0,-0.15,0.54,0.48,1
25819,1,-7,-0.17,0.5524,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.7731,0.85,-0.23,5
25820,1,-7,-7,0.4508,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.6278,0.21,-7,1
25821,1,0.25,0.1,0.4438,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0.732,1.18,-7,1
25822,1,-1.33,-1.41,-0.3581,0,0,0,0,0,0,0,0,0,0,0,-0.8438,-0.8,-1.82,1
25823,2,-0.05,-7,0.9135,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.2163,-8,-8,1
25827,2,-1.63,-1.68,0.0341,0,0,0,0,0,0,0,0,0,0,0,-0.7739,-8,-8,1
25828,1,0.97,1.21,1.9142,0,0,0,0,0,0,0,0,0,0,0,0.0894,-9,0.17,1
25830,2,1.09,0.77,0.2562,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.3874,-8,-8,1
25831,1,-7,-0.17,-0.3769,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-0.3425,0.21,-0.52,1
25832,1,-8,-8,-8,0,0,0,0,0,0,0,0,0,0,0,-8,0.52,1.1,1
25833,1,-0.78,0.94,0.6703,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.3797,-8,-8,5
25834,2,-0.89,0.27,0.0463,0,0,0,0,0,0,0,0,0,0,0,0.5885,-2.09,-0.84,1
25835,1,1,-7,-1.3048,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-1.6623,-7,-7,2
25836,1,-0.05,-0.75,0.2926,0,0,0,0,0,0,0,0,0,0,0,0.1813,1.18,1.1,1
25837,2,0.25,0.51,-0.5458,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-0.2766,0.87,-0.16,1
25838,2,1.83,1.34,0.3115,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.691,1.18,1.1,1
25839,1,1.83,0.1,1.1856,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.5386,0.21,0.8,5
25840,1,0.25,1.17,0.1518,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0.7727,0.21,-0.52,1
25841,2,0.25,0.1,-1.5501,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-2.0444,-7,-7,3
25842,1,-0.17,0.82,0.0865,0,0,0,0,0,0,0,0,0,0,0,0.8289,1.18,1.1,1
25843,1,-0.16,0.1,-0.1237,0,0,0,0,0,0,0,0,0,-4,-4,-0.1729,-0.82,0.47,1
25844,2,0.25,0.1,-0.4024,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.2,-0.12,-1.14,1
25845,2,-8,-8,-8,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-8,1.18,-9,1
25846,2,0.25,-0.29,-1.0462,0,0,0,0,0,0,0,0,0,1,0,-0.8635,-7,-7,4
25847,1,-0.05,-9,-1.355,0,0,0,0,0,0,0,0,0,0,1,-2.2178,-1.15,-0.19,1
25848,1,-0.17,-0.69,0.3474,0,0,0,0,0,0,0,0,0,0,0,-1.2652,-0.8,-7,1
25850,1,-1.33,-0.29,0.798,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.546,-7,-0.52,1
25851,1,-8,-8,-8,0,0,0,0,0,0,0,0,0,0,0,-8,0.52,-0.23,1
25852,2,-0.05,-2.92,-0.4551,0,0,0,0,0,0,0,0,0,0,0,-0.5785,-8,-8,1
25853,1,1.42,0.94,-0.3588,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.5271,-9,-9,1
25854,2,-7,-0.17,0.6276,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.2283,0.87,-7,1
25855,1,-7,-2.92,0.1515,0,0,0,0,0,0,0,1,0,0,0,-0.8489,-7,-7,2
25856,1,0.25,0.1,-1.7526,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.066,-8,-8,5
25857,1,1.1,-1.41,0.3094,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1.0593,0.87,-1.48,1
25859,1,0.25,-0.61,-1.1461,0,0,0,0,0,0,0,0,0,0,1,-0.888,-7,1.1,2
25860,2,-0.61,-0.73,0.8305,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.3994,-0.45,-1.75,1
25861,1,-0.46,-0.58,-0.832,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.8891,-1.79,-7,1
25862,2,0.67,-0.34,0.4748,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1.3153,-1.81,-7,1
25863,1,-0.59,-0.56,-0.7524,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.2624,-0.78,-2.48,1
25864,2,0.25,1.21,-0.5301,0,0,0,1,0,0,0,0,0,0,0,-0.0163,-0.81,-0.8,1
25865,1,-1.33,-1.41,-0.873,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.7941,-1.79,-7,1
25866,2,-0.05,-0.58,0.6924,0,0,0,0,0,0,0,0,0,0,0,0.1942,1.18,-9,1
25867,1,-0.16,0.1,-0.4605,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.7907,0.85,0.79,1
25868,2,-0.48,0.1,0.0589,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.1392,0.55,0.47,1
25869,2,0.25,-9,-0.3545,0,0,0,0,0,0,0,0,0,0,0,1.0067,0.15,0.43,1
25870,2,-7,0.1,0.2344,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.7473,-0.14,0.17,1
25871,2,0.25,-0.17,0.009,0,0,0,0,0,0,0,0,0,0,0,1.0623,0.21,-2.09,1
25872,2,0.25,-0.58,-0.9124,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.4788,-8,-8,5
25873,1,1.83,0.1,0.4976,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0.7787,-0.49,-0.86,1
25874,1,-0.17,-7,0.4265,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.6284,0.85,0.79,1
25875,1,1.83,0.51,-0.5628,0,0,0,0,0,0,0,0,0,0,0,0.9192,0.19,-0.87,1
25876,1,0.25,-1.02,0.0881,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.3241,-8,-8,5
25877,2,0.25,0.1,0.0962,0,0,0,0,0,0,0,0,0,0,0,-0.544,0.54,-2.12,1
25878,1,1.42,0.1,0.2028,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.2053,-8,-8,5
25879,2,-7,0.14,0.1407,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-0.146,-7,-7,3
25880,1,0.67,0.55,-0.3312,1,0,0,0,0,0,0,0,0,0,0,1.0017,0.52,0.76,1
25881,2,-0.05,-0.97,0.3202,0,0,0,0,0,0,0,0,0,0,0,0.2441,0.87,0.48,1
25882,2,-7,-7,-1.7157,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-2.294,-8,-8,5
25883,1,0.25,0.1,0.585,0,0,0,0,0,0,0,0,0,0,0,-0.2563,0.52,-7,1
25884,2,0.25,0.51,-0.6665,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.315,-7,-7,3
25885,2,0.25,-0.3,0.4409,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.1925,0.85,1.1,1
25886,2,0.25,0.1,-0.0967,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.3365,1.18,0.48,1
25887,1,-7,0.1,0.8627,0,0,0,0,0,0,0,0,0,0,0,1.7236,-2.1,0.76,1
25888,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1
25889,1,-0.91,0.1,-1.2803,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.1314,-8,-8,3
25890,2,0.25,0.1,0.2685,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.5107,-0.14,0.48,1
25891,1,0.25,0.95,0.8524,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.2963,0.19,-0.51,1
25892,1,-7,-7,-1.0215,0,0,0,0,0,0,0,0,0,0,0,-1.9928,-9,0.1,1
25893,2,-0.05,-1.24,-1.1038,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-0.4494,-1.42,-0.21,1
25894,2,-7,0.1,-0.178,0,0,0,0,0,0,0,0,0,-4,-4,0.1148,0.87,-7,1
25895,2,-0.48,0.1,0.5689,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.803,0.85,0.79,1
25896,1,-9,-0.17,0.378,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.0989,-7,-0.89,1
25897,1,-0.16,-7,0.8905,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-0.032,-8,-8,5
25898,2,-0.05,-0.85,0.1267,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-1.7858,-1.46,-1.46,1
25899,2,-0.05,-0.17,-0.0297,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.7942,0.85,-0.87,1
25900,2,0.25,0.1,0.0502,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,2.2433,0.52,0.8,1
25901,1,-7,0.95,-0.6534,0,0,0,0,0,0,0,0,0,0,0,-0.1398,0.22,0.14,5
25902,2,0.68,0.1,0.3782,0,0,0,0,0,0,0,0,0,0,0,1.368,0.19,0.15,1
25903,1,0.25,-0.58,-0.2656,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.4031,-8,-8,3
25904,1,-8,-8,-8,0,0,0,0,0,0,0,0,0,0,0,-8,0.85,1.1,1
25905,1,-7,-1.02,-0.4125,0,0,0,1,0,1,0,0,0,0,0,-1.0437,-0.48,-7,4
25906,2,0.25,0.1,0.835,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.9159,1.18,0.8,1
25907,1,0.97,0.1,0.1599,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.0138,-0.83,1.1,1
25908,1,0.25,0.1,1.1609,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-0.6601,-8,-8,5
25909,2,0.25,-1.41,-0.3271,0,0,0,0,0,0,0,0,0,0,0,-0.313,-7,-7,1
25910,2,0.25,0.1,-0.4383,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-0.0498,-8,-8,1
25911,1,0.25,-0.17,0.5865,0,0,0,0,0,0,0,0,0,0,0,1.1666,-8,-8,1
