STU_ID,BYSTLANG,BYENGLSE,BYHOMLNG,BYSTLNG2,BYSES1,BYSES2,BYP50A,BYP50B,BYP50C,BYP50D,BYP50E,BYP50F,BYP50G,BYP50H,F2HSSTAT
374120,1,-9,1,4,-0.56,-0.53,-4,-4,-4,-4,-4,-4,-4,-4,10
374121,1,-9,1,4,-1.24,-1.13,0,1,0,0,1,0,0,0,1
374122,1,-9,1,4,-0.42,-0.85,-3,-3,-3,-3,-3,-3,-3,-3,1
374124,1,-9,1,4,-0.25,-0.66,1,1,0,1,0,0,0,1,2
374125,0,-9,2,3,-1.17,-1.06,-3,-3,-3,-3,-3,-3,-3,-3,1
374126,0,-9,2,2,-0.59,-0.54,-3,-3,-3,-3,-3,-3,-3,-3,10
374127,0,0.52,2,2,-0.58,-0.73,-3,-3,-3,-3,-3,-3,-3,-3,1
374128,0,-9,2,2,-0.47,-0.44,-3,-3,-3,-3,-3,-3,-3,-3,1
374129,1,-9,1,4,-0.66,-0.58,-3,-3,-3,-3,-3,-3,-3,-3,10
374131,0,-1.187,2,2,-1.12,-1.09,-4,-4,-4,-4,-4,-4,-4,-4,1
374201,-4,-4,-4,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1
374203,1,-9,1,4,1.19,1.23,-3,-3,-3,-3,-3,-3,-3,-3,1
374205,1,-9,1,4,1.39,1.57,-3,-3,-3,-3,-3,-3,-3,-3,1
374213,1,-0.933,1,4,1.08,1.21,0,0,0,1,0,0,0,0,1
374214,1,-9,1,4,-0.28,-0.12,-3,-3,-3,-3,-3,-3,-3,-3,1
374217,1,1.596,1,4,1.15,1.33,-3,-3,-3,-3,-3,-3,-3,-3,1
374218,1,-9,1,4,0.4,-0.03,-3,-3,-3,-3,-3,-3,-3,-3,1
374219,1,-9,1,4,-0.14,0,-3,-3,-3,-3,-3,-3,-3,-3,1
374220,0,-9,5,3,1.63,1.81,-3,-3,-3,-3,-3,-3,-3,-3,1
374221,1,-9,1,4,0.33,0.48,-3,-3,-3,-3,-3,-3,-3,-3,1
374222,1,-9,1,4,0.96,0.98,-3,-3,-3,-3,-3,-3,-3,-3,1
374223,1,-9,1,4,1.13,1.28,-3,-3,-3,-3,-3,-3,-3,-3,1
374228,1,-9,1,4,1.43,1.47,0,0,0,0,0,0,0,1,1
374229,1,-0.475,1,4,0.92,0.83,-3,-3,-3,-3,-3,-3,-3,-3,1
374230,1,-9,1,4,1.58,1.47,-3,-3,-3,-3,-3,-3,-3,-3,1
374233,1,-9,-9,4,-0.3,-0.47,-3,-3,-3,-3,-3,-3,-3,-3,3
375101,1,1.596,1,4,0.56,0.6,-3,-3,-3,-3,-3,-3,-3,-3,1
375103,1,1.596,1,4,1.09,1.14,-3,-3,-3,-3,-3,-3,-3,-3,1
375104,1,-0.933,1,4,-0.16,-0.32,-3,-3,-3,-3,-3,-3,-3,-3,1
375105,1,0.331,1,4,0.55,0.57,-3,-3,-3,-3,-3,-3,-3,-3,1
375106,1,-0.933,1,4,-0.15,-0.17,-3,-3,-3,-3,-3,-3,-3,-3,1
375108,-8,-8,-8,4,-8,-8,-4,-4,-4,-4,-4,-4,-4,-4,6
375109,1,-9,1,4,0.88,0.63,-4,-4,-4,-4,-4,-4,-4,-4,6
375110,1,-9,1,4,0.4,0.44,-3,-3,-3,-3,-3,-3,-3,-3,2
375113,1,-9,-9,4,-0.26,-0.25,-3,-3,-3,-3,-3,-3,-3,-3,1
375115,1,-9,1,4,-0.09,-0.11,-3,-3,-3,-3,-3,-3,-3,-3,1
375118,-8,-8,-8,4,-8,-8,-4,-4,-4,-4,-4,-4,-4,-4,2
375119,1,1.596,1,4,0.85,0.76,-3,-3,-3,-3,-3,-3,-3,-3,1
375120,1,-0.664,1,4,0.04,0,-3,-3,-3,-3,-3,-3,-3,-3,1
375121,1,0.781,1,4,0.3,0.42,-3,-3,-3,-3,-3,-3,-3,-3,1
375122,1,1.304,1,4,0.11,-0.02,-3,-3,-3,-3,-3,-3,-3,-3,3
375124,0,-0.118,5,2,0.45,0.52,-4,-4,-4,-4,-4,-4,-4,-4,1
375125,-8,-8,-8,4,-8,-8,0,0,0,1,0,0,0,1,9
375126,1,1.596,1,4,-0.4,-0.36,-7,-7,-7,-7,-7,-7,-7,-7,10
375201,1,0.331,1,4,0.27,0.21,-3,-3,-3,-3,-3,-3,-3,-3,1
375202,1,-9,1,4,0.4,0.39,-3,-3,-3,-3,-3,-3,-3,-3,1
375203,1,-9,1,4,0.55,0.73,0,0,0,0,0,1,1,0,1
375204,1,0.189,1,4,1.06,1.24,-3,-3,-3,-3,-3,-3,-3,-3,1
375205,1,-0.387,1,4,0.17,0.34,-3,-3,-3,-3,-3,-3,-3,-3,6
375206,1,1.146,1,4,-0.39,-0.55,-3,-3,-3,-3,-3,-3,-3,-3,1
375207,1,0.143,1,4,0.46,0.48,-3,-3,-3,-3,-3,-3,-3,-3,1
375208,1,-0.933,1,4,0.41,0.44,-4,-4,-4,-4,-4,-4,-4,-4,3
375209,1,1.596,1,4,0.65,0.42,-3,-3,-3,-3,-3,-3,-3,-3,1
375210,1,0.078,1,4,0.22,0.34,-3,-3,-3,-3,-3,-3,-3,-3,1
375211,1,-1.463,1,4,0.68,0.44,-3,-3,-3,-3,-3,-3,-3,-3,1
375212,1,-9,1,4,-0.24,-0.26,-3,-3,-3,-3,-3,-3,-3,-3,1
375214,1,0.331,1,4,0.36,0.2,-3,-3,-3,-3,-3,-3,-3,-3,1
375215,1,0.601,1,4,0.82,0.57,-3,-3,-3,-3,-3,-3,-3,-3,1
375216,1,-9,1,4,0.73,0.69,-3,-3,-3,-3,-3,-3,-3,-3,1
375217,0,-2.197,4,1,-1.1,-0.97,-7,-7,-7,-7,-7,-7,-7,-7,3
375218,1,-0.868,1,4,0.01,0.16,-4,-4,-4,-4,-4,-4,-4,-4,1
375219,1,0.331,1,4,0.6,0.69,-4,-4,-4,-4,-4,-4,-4,-4,1
375220,1,-0.933,1,4,0.7,0.58,-3,-3,-3,-3,-3,-3,-3,-3,1
375221,1,-9,-9,4,0.89,0.92,0,0,0,1,0,0,0,0,1
375222,0,-9,5,3,0.89,1.07,-3,-3,-3,-3,-3,-3,-3,-3,1
375223,1,1.065,1,4,1.22,1.34,-3,-3,-3,-3,-3,-3,-3,-3,1
375224,1,1.596,1,4,0.91,1.04,-3,-3,-3,-3,-3,-3,-3,-3,1
375225,1,-0.933,1,4,-0.03,0.13,-7,-7,-7,-7,-7,-7,-7,-7,1
375226,-4,-4,-4,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2
375227,1,-9,1,4,-0.38,-0.57,-3,-3,-3,-3,-3,-3,-3,-3,9
375261,-8,-8,-8,4,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1
376101,0,-0.103,2,2,-1.39,-1.28,-3,-3,-3,-3,-3,-3,-3,-3,6
376103,0,1.596,5,2,-0.08,-0.33,-3,-3,-3,-3,-3,-3,-3,-3,6
376104,1,-9,1,4,-1.52,-1.49,-3,-3,-3,-3,-3,-3,-3,-3,1
376105,0,1.596,2,2,-1.09,-0.94,-3,-3,-3,-3,-3,-3,-3,-3,1
376107,1,1.596,1,4,0.81,0.99,-3,-3,-3,-3,-3,-3,-3,-3,1
376108,0,0.893,2,2,-0.43,-0.46,-3,-3,-3,-3,-3,-3,-3,-3,1
376109,1,-0.483,1,4,-0.46,-0.41,-3,-3,-3,-3,-3,-3,-3,-3,1
376110,0,-9,-9,3,-0.95,-1,-3,-3,-3,-3,-3,-3,-3,-3,1
376112,0,-0.118,2,2,-0.45,-0.89,-3,-3,-3,-3,-3,-3,-3,-3,1
376113,0,-0.933,2,2,0.02,-0.14,-3,-3,-3,-3,-3,-3,-3,-3,1
376114,0,-0.933,2,2,-0.37,-0.25,-3,-3,-3,-3,-3,-3,-3,-3,1
376115,0,-0.475,2,2,0.98,1.16,-3,-3,-3,-3,-3,-3,-3,-3,1
376116,1,0.601,1,4,-0.05,-0.29,-3,-3,-3,-3,-3,-3,-3,-3,1
376117,0,-9,2,0,-1.65,-1.59,-3,-3,-3,-3,-3,-3,-3,-3,1
376118,1,-1.652,1,4,-0.19,-0.38,-3,-3,-3,-3,-3,-3,-3,-3,1
376119,1,1.304,1,4,-0.3,-0.42,-3,-3,-3,-3,-3,-3,-3,-3,1
376120,1,-9,-9,4,-0.07,-0.34,-3,-3,-3,-3,-3,-3,-3,-3,1
376121,1,1.596,1,4,0.7,0.58,-3,-3,-3,-3,-3,-3,-3,-3,1
376122,1,0.331,1,4,0.06,0.18,-3,-3,-3,-3,-3,-3,-3,-3,8
376201,1,-9,1,4,0.22,0.24,-3,-3,-3,-3,-3,-3,-3,-3,1
376202,1,-9,1,4,-0.51,-0.52,-3,-3,-3,-3,-3,-3,-3,-3,9
376204,1,-9,1,4,-1.19,-1.02,1,0,0,0,0,0,0,0,1
376205,1,-9,1,4,1.02,0.86,-3,-3,-3,-3,-3,-3,-3,-3,1
376206,1,-2.197,1,4,0.63,0.83,-3,-3,-3,-3,-3,-3,-3,-3,1
376207,1,-9,1,4,-0.73,-0.74,-4,-4,-4,-4,-4,-4,-4,-4,1
376208,1,-9,1,4,-0.65,-0.86,-3,-3,-3,-3,-3,-3,-3,-3,3
376209,0,-9,2,3,-1.22,-1.25,-1,-1,-1,-1,-1,-1,-1,-1,1
376210,1,0.331,1,4,-0.6,-0.75,-3,-3,-3,-3,-3,-3,-3,-3,3
376211,1,-9,1,4,-0.46,-0.52,-3,-3,-3,-3,-3,-3,-3,-3,1
376212,1,-9,1,4,-0.7,-0.91,-3,-3,-3,-3,-3,-3,-3,-3,1
376213,1,-9,1,4,-0.17,-0.25,-3,-3,-3,-3,-3,-3,-3,-3,1
376216,1,0.331,1,4,0.65,0.43,-3,-3,-3,-3,-3,-3,-3,-3,1
376218,1,-9,1,4,-0.93,-0.84,1,1,1,0,0,0,1,0,1
376219,1,-9,1,4,-1.28,-1.22,-7,-7,-7,-7,-7,-7,-7,-7,1
376220,1,-9,1,4,-0.06,-0.31,-3,-3,-3,-3,-3,-3,-3,-3,1
376221,1,-9,1,4,-0.93,-0.81,-3,-3,-3,-3,-3,-3,-3,-3,1
376224,1,-9,1,4,-0.76,-0.67,-7,-7,-7,-7,-7,-7,-7,-7,1
376225,1,-9,1,4,-0.26,-0.14,0,0,0,0,0,0,1,0,1
376226,1,-9,1,4,-0.21,-0.09,-3,-3,-3,-3,-3,-3,-3,-3,1
376227,1,-0.933,1,4,0.37,0.52,-4,-4,-4,-4,-4,-4,-4,-4,1
376228,1,-9,1,4,0.8,0.99,-3,-3,-3,-3,-3,-3,-3,-3,1
376229,1,-9,1,4,0.71,0.77,-3,-3,-3,-3,-3,-3,-3,-3,1
377101,1,-9,1,4,-0.06,-0.33,1,0,0,0,0,0,0,0,1
377102,1,-0.576,1,4,0.1,-0.15,-3,-3,-3,-3,-3,-3,-3,-3,1
377104,1,-9,1,4,-1.02,-0.88,0,0,0,1,0,0,0,0,1
377105,1,-1.632,1,4,0.2,0.19,-3,-3,-3,-3,-3,-3,-3,-3,3
377106,1,-9,1,4,-0.59,-0.5,-3,-3,-3,-3,-3,-3,-3,-3,1
377107,1,1.596,1,4,-0.25,-0.15,-3,-3,-3,-3,-3,-3,-3,-3,1
377108,1,-0.868,1,4,-0.01,-0.17,-9,-9,-9,-9,-9,-9,-9,-9,9
377109,1,-0.664,1,4,-0.18,-0.06,-7,-7,-7,-7,-7,-7,-7,-7,1
377110,1,-9,1,4,-0.3,-0.33,-3,-3,-3,-3,-3,-3,-3,-3,1
377111,1,-9,1,4,0.01,0.01,-3,-3,-3,-3,-3,-3,-3,-3,1
377112,1,-9,1,4,0.5,0.63,-3,-3,-3,-3,-3,-3,-3,-3,1
377113,1,-9,1,4,-1.01,-0.9,-3,-3,-3,-3,-3,-3,-3,-3,1
377114,0,-9,2,3,-1.26,-1.13,-3,-3,-3,-3,-3,-3,-3,-3,1
377115,1,-0.664,1,4,0.15,0.27,-3,-3,-3,-3,-3,-3,-3,-3,1
377117,1,-0.933,1,4,-0.22,-0.37,-4,-4,-4,-4,-4,-4,-4,-4,1
377118,1,-0.395,1,4,-0.26,-0.36,-7,-7,-7,-7,-7,-7,-7,-7,10
377119,1,-9,1,4,-0.37,-0.34,-3,-3,-3,-3,-3,-3,-3,-3,1
377120,1,0.151,1,4,-0.19,-0.19,-3,-3,-3,-3,-3,-3,-3,-3,9
377121,1,1.596,1,4,-1.01,-0.86,-7,-7,-7,-7,-7,-7,-7,-7,1
377122,1,-9,1,4,-0.34,-0.55,0,0,0,0,0,0,1,0,1
377123,1,-9,1,4,1.16,1.14,-3,-3,-3,-3,-3,-3,-3,-3,1
377124,1,-9,1,4,1.09,1.21,-3,-3,-3,-3,-3,-3,-3,-3,1
377125,1,-9,1,4,0.58,0.6,1,0,0,0,0,0,0,0,1
377201,1,-0.68,1,4,-0.17,-0.18,-7,-7,-7,-7,-7,-7,-7,-7,1
377202,1,-2.197,1,4,0.35,0.1,-3,-3,-3,-3,-3,-3,-3,-3,3
377203,1,-0.387,1,4,-0.03,0.16,-3,-3,-3,-3,-3,-3,-3,-3,1
377204,1,1.596,1,4,-0.71,-0.65,-3,-3,-3,-3,-3,-3,-3,-3,1
377205,0,-9,2,2,-1.12,-1.06,-3,-3,-3,-3,-3,-3,-3,-3,1
377206,1,-9,1,4,-0.54,-0.56,-3,-3,-3,-3,-3,-3,-3,-3,3
377207,0,-9,2,2,-1.02,-0.93,-4,-4,-4,-4,-4,-4,-4,-4,10
377208,1,-0.418,1,4,1.11,1.13,-3,-3,-3,-3,-3,-3,-3,-3,1
377209,0,0.592,2,2,-1.18,-1.03,-3,-3,-3,-3,-3,-3,-3,-3,1
377210,1,-0.387,1,4,-0.02,0.09,-3,-3,-3,-3,-3,-3,-3,-3,1
377211,1,-0.118,1,4,-0.56,-0.72,-3,-3,-3,-3,-3,-3,-3,-3,1
377212,1,-9,1,4,-0.62,-0.53,-3,-3,-3,-3,-3,-3,-3,-3,1
377213,1,-9,1,4,0.61,0.46,-4,-4,-4,-4,-4,-4,-4,-4,1
377214,1,0.143,1,4,0.18,-0.07,-3,-3,-3,-3,-3,-3,-3,-3,1
377215,0,-9,2,2,-0.65,-0.96,-3,-3,-3,-3,-3,-3,-3,-3,1
377216,1,-9,1,4,0.73,0.76,-3,-3,-3,-3,-3,-3,-3,-3,1
377217,1,-0.933,1,4,-0.24,-0.48,-4,-4,-4,-4,-4,-4,-4,-4,1
377218,0,-9,4,3,-0.32,-0.41,-3,-3,-3,-3,-3,-3,-3,-3,1
377220,1,-9,1,4,-0.07,-0.07,-4,-4,-4,-4,-4,-4,-4,-4,10
377221,1,-9,1,4,-0.4,-0.4,-3,-3,-3,-3,-3,-3,-3,-3,6
377222,1,-0.933,1,4,0.15,0.27,-3,-3,-3,-3,-3,-3,-3,-3,1
377223,1,-9,1,4,-0.69,-0.58,-3,-3,-3,-3,-3,-3,-3,-3,1
377224,-4,-4,-4,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1
377225,1,-0.68,1,4,-0.66,-0.54,-3,-3,-3,-3,-3,-3,-3,-3,1
377226,1,-1.091,1,4,0.03,0.02,1,0,0,0,0,0,0,0,6
377261,-8,-8,-8,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1
377301,1,-0.664,1,4,-0.7,-0.59,-3,-3,-3,-3,-3,-3,-3,-3,1
377302,1,0.339,1,4,0.67,0.7,-3,-3,-3,-3,-3,-3,-3,-3,1
377303,1,-9,1,4,0.19,0.26,-3,-3,-3,-3,-3,-3,-3,-3,1
377304,1,-9,1,4,-0.44,-0.45,-3,-3,-3,-3,-3,-3,-3,-3,1
377305,1,-0.917,1,4,-1.12,-0.96,-3,-3,-3,-3,-3,-3,-3,-3,1
377307,1,-9,1,4,0.21,0.4,1,1,0,1,0,0,0,0,1
377308,1,-0.68,1,4,-0.95,-0.84,-3,-3,-3,-3,-3,-3,-3,-3,1
377309,1,-1.114,1,4,0.08,-0.07,-3,-3,-3,-3,-3,-3,-3,-3,1
377310,1,-9,1,4,-0.63,-0.66,-4,-4,-4,-4,-4,-4,-4,-4,1
377312,1,-9,1,4,-0.24,-0.4,-3,-3,-3,-3,-3,-3,-3,-3,1
377313,1,-9,1,4,-0.27,-0.5,-3,-3,-3,-3,-3,-3,-3,-3,1
377314,1,0.331,1,4,0.12,0.03,-3,-3,-3,-3,-3,-3,-3,-3,1
377315,1,-0.68,1,4,-0.57,-0.79,-4,-4,-4,-4,-4,-4,-4,-4,1
377317,1,-9,1,4,-0.42,-0.55,-3,-3,-3,-3,-3,-3,-3,-3,1
377318,1,-9,1,4,-0.63,-0.61,-3,-3,-3,-3,-3,-3,-3,-3,1
377319,0,-0.188,2,0,-1.09,-0.94,-1,-1,-1,-1,-1,-1,-1,-1,9
377320,1,0.047,1,4,0.89,1.08,-3,-3,-3,-3,-3,-3,-3,-3,1
377322,0,-9,3,2,0.23,0.35,-3,-3,-3,-3,-3,-3,-3,-3,8
377323,1,1.146,1,4,0.51,0.26,-3,-3,-3,-3,-3,-3,-3,-3,1
377324,1,1.146,1,4,-0.74,-0.89,-3,-3,-3,-3,-3,-3,-3,-3,6
377325,1,0.631,1,4,-0.82,-0.87,-3,-3,-3,-3,-3,-3,-3,-3,1
377327,1,1.596,1,4,0.64,0.54,-3,-3,-3,-3,-3,-3,-3,-3,1
378101,1,-9,1,4,0.53,0.55,0,0,0,0,0,0,1,0,1
378102,1,0.52,1,4,0.18,0.17,-3,-3,-3,-3,-3,-3,-3,-3,1
378103,1,0.331,1,4,-0.59,-0.51,-3,-3,-3,-3,-3,-3,-3,-3,1
378104,1,-9,1,4,-0.57,-0.54,0,1,0,0,0,0,0,0,1
378105,-8,-8,-8,4,-8,-8,-3,-3,-3,-3,-3,-3,-3,-3,1
378106,0,-9,6,3,-0.76,-0.92,-3,-3,-3,-3,-3,-3,-3,-3,1
378107,1,-9,1,4,0.08,-0.33,-3,-3,-3,-3,-3,-3,-3,-3,1
378108,1,-9,1,4,-0.21,-0.24,-3,-3,-3,-3,-3,-3,-3,-3,1
378109,1,-9,1,4,-0.31,-0.13,-3,-3,-3,-3,-3,-3,-3,-3,1
378110,1,-9,1,4,-1.42,-1.32,1,0,0,0,0,0,0,0,5
378111,0,-9,3,3,-0.09,-0.22,-3,-3,-3,-3,-3,-3,-3,-3,1
378112,1,-9,1,4,0.01,0.06,-7,-7,-7,-7,-7,-7,-7,-7,1
378113,1,1.596,1,4,0.44,0.18,-3,-3,-3,-3,-3,-3,-3,-3,1
378114,1,-9,1,4,0.66,0.49,-4,-4,-4,-4,-4,-4,-4,-4,9
378115,1,0.331,1,4,0.53,0.74,-3,-3,-3,-3,-3,-3,-3,-3,1
378116,1,-9,1,4,0.16,0.31,-3,-3,-3,-3,-3,-3,-3,-3,1
378117,1,-9,1,4,-0.9,-0.78,1,0,0,0,0,0,0,0,1
378118,1,-1.194,1,4,-0.31,-0.29,-3,-3,-3,-3,-3,-3,-3,-3,1
378119,1,1.596,1,4,0.79,0.97,-3,-3,-3,-3,-3,-3,-3,-3,1
378120,1,1.596,1,4,0.25,0.2,-3,-3,-3,-3,-3,-3,-3,-3,1
378121,1,-9,1,4,-0.77,-0.69,-3,-3,-3,-3,-3,-3,-3,-3,1
378122,1,-9,1,4,-0.72,-0.76,-3,-3,-3,-3,-3,-3,-3,-3,1
378201,1,-1.652,1,4,-0.25,-0.38,-3,-3,-3,-3,-3,-3,-3,-3,1
378202,1,-9,1,4,0.59,0.77,-4,-4,-4,-4,-4,-4,-4,-4,1
378203,1,0.828,1,4,-0.59,-0.74,-4,-4,-4,-4,-4,-4,-4,-4,1
378204,1,0.812,1,4,-0.37,-0.29,-3,-3,-3,-3,-3,-3,-3,-3,1
378205,1,-0.664,1,4,-0.4,-0.55,-3,-3,-3,-3,-3,-3,-3,-3,1
378206,1,-0.372,1,4,-0.56,-0.71,-3,-3,-3,-3,-3,-3,-3,-3,1
378207,1,-1.717,1,4,-0.33,-0.49,-3,-3,-3,-3,-3,-3,-3,-3,1
378208,1,-9,1,4,-0.13,-0.01,1,0,0,0,0,0,0,0,1
378209,1,1.05,1,4,0.08,-0.07,-4,-4,-4,-4,-4,-4,-4,-4,6
378210,-8,-8,-8,3,-8,-8,-3,-3,-3,-3,-3,-3,-3,-3,9
378211,1,-9,1,4,0.5,0.18,-3,-3,-3,-3,-3,-3,-3,-3,1
378212,1,0.585,1,4,0.76,0.6,-3,-3,-3,-3,-3,-3,-3,-3,1
378215,1,-9,1,4,-0.17,-0.18,-3,-3,-3,-3,-3,-3,-3,-3,1
378216,1,-1.187,1,4,-0.43,-0.61,-3,-3,-3,-3,-3,-3,-3,-3,1
378218,1,-9,1,4,-1.19,-1.1,-3,-3,-3,-3,-3,-3,-3,-3,8
378219,1,-9,1,4,0.56,0.69,-3,-3,-3,-3,-3,-3,-3,-3,1
378220,1,-0.349,1,4,0.3,0.42,-3,-3,-3,-3,-3,-3,-3,-3,1
379101,1,0.331,1,4,0.21,0.33,-3,-3,-3,-3,-3,-3,-3,-3,1
379102,1,-0.372,1,4,0.46,0.58,-3,-3,-3,-3,-3,-3,-3,-3,1
379103,1,-9,1,4,0.48,0.59,-3,-3,-3,-3,-3,-3,-3,-3,1
379104,1,1.081,1,4,-0.61,-0.52,-3,-3,-3,-3,-3,-3,-3,-3,10
379105,1,-9,1,4,-1.12,-1.01,-3,-3,-3,-3,-3,-3,-3,-3,1
379106,1,1.596,1,4,-0.57,-0.56,-3,-3,-3,-3,-3,-3,-3,-3,3
379107,1,0.331,1,4,-1,-0.89,-3,-3,-3,-3,-3,-3,-3,-3,1
379108,-8,-8,-8,4,-8,-8,1,0,0,0,1,0,0,0,1
379109,1,-9,1,4,-0.85,-0.85,-4,-4,-4,-4,-4,-4,-4,-4,10
379110,1,-9,1,4,1.54,1.73,-3,-3,-3,-3,-3,-3,-3,-3,1
379111,1,-9,1,4,0.26,-0.02,1,0,0,0,0,0,0,0,1
379112,1,0.07,1,4,-0.01,0,-3,-3,-3,-3,-3,-3,-3,-3,1
379114,0,-9,2,2,-0.85,-0.85,-4,-4,-4,-4,-4,-4,-4,-4,1
379115,1,-9,1,4,-1.52,-1.43,-3,-3,-3,-3,-3,-3,-3,-3,1
379117,1,-9,1,4,-1.23,-1.17,-4,-4,-4,-4,-4,-4,-4,-4,10
379118,1,1.596,1,4,0.67,0.7,-3,-3,-3,-3,-3,-3,-3,-3,1
379119,1,0.331,1,4,0.46,0.53,-3,-3,-3,-3,-3,-3,-3,-3,1
379120,1,-9,-9,4,0.28,0.15,-3,-3,-3,-3,-3,-3,-3,-3,10
379121,1,-9,-9,4,-0.71,-0.75,1,0,0,0,0,0,0,0,1
379122,1,-9,1,4,0.32,0.11,-3,-3,-3,-3,-3,-3,-3,-3,1
379123,1,-9,-9,4,-0.3,-0.33,-3,-3,-3,-3,-3,-3,-3,-3,1
379125,1,-9,1,4,-0.65,-0.87,-3,-3,-3,-3,-3,-3,-3,-3,1
379201,1,0.331,1,4,-0.16,-0.31,-3,-3,-3,-3,-3,-3,-3,-3,1
379202,1,-0.933,1,4,-0.68,-0.77,-3,-3,-3,-3,-3,-3,-3,-3,10
379204,-4,-4,-4,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1
379206,0,1.596,2,0,-0.52,-0.63,-3,-3,-3,-3,-3,-3,-3,-3,3
379207,1,-0.103,1,4,-0.73,-0.62,0,0,0,1,0,0,0,0,8
379208,0,-9,2,2,-0.66,-0.53,1,0,0,0,0,0,0,0,1
379209,1,1.407,1,4,0.5,0.39,-3,-3,-3,-3,-3,-3,-3,-3,1
379210,1,-0.933,1,4,-0.74,-0.9,-3,-3,-3,-3,-3,-3,-3,-3,1
379211,1,-0.191,1,4,0.05,0.15,-3,-3,-3,-3,-3,-3,-3,-3,1
379212,1,0.885,1,4,-0.5,-0.64,0,0,0,0,0,0,1,0,8
379213,1,1.596,1,4,-1.17,-1.03,0,0,0,1,0,0,0,0,2
379214,1,0.078,1,4,-0.4,-0.55,-3,-3,-3,-3,-3,-3,-3,-3,1
379215,1,-0.491,1,4,-0.36,-0.37,-3,-3,-3,-3,-3,-3,-3,-3,1
379216,1,1.596,1,4,-0.17,-0.36,-7,-7,-7,-7,-7,-7,-7,-7,1
380101,0,1.596,4,2,0.89,0.92,-3,-3,-3,-3,-3,-3,-3,-3,1
380102,0,-1.225,5,2,0.89,1.08,-3,-3,-3,-3,-3,-3,-3,-3,1
380103,1,-9,1,4,0.18,0.22,-3,-3,-3,-3,-3,-3,-3,-3,1
380104,1,-0.933,1,4,1.09,1.13,-3,-3,-3,-3,-3,-3,-3,-3,1
380105,1,0.331,1,4,0.98,1.16,-3,-3,-3,-3,-3,-3,-3,-3,1
380106,1,-0.933,1,4,0.51,0.34,-4,-4,-4,-4,-4,-4,-4,-4,9
380107,1,-0.664,1,4,0.64,0.66,-3,-3,-3,-3,-3,-3,-3,-3,1
380108,1,-9,1,4,0.05,0.05,-3,-3,-3,-3,-3,-3,-3,-3,1
380109,1,0.174,1,4,1.15,1.33,-3,-3,-3,-3,-3,-3,-3,-3,1
380110,0,-9,4,2,-0.88,-0.83,-4,-4,-4,-4,-4,-4,-4,-4,10
380111,1,-0.418,1,4,0.79,0.98,-3,-3,-3,-3,-3,-3,-3,-3,1
380112,1,-9,1,4,0.02,0,-3,-3,-3,-3,-3,-3,-3,-3,1
380113,0,1.596,6,3,0.73,0.77,-3,-3,-3,-3,-3,-3,-3,-3,1
380114,0,0.039,5,2,0.94,0.7,-3,-3,-3,-3,-3,-3,-3,-3,1
380115,0,-0.933,4,2,0.21,0.13,-3,-3,-3,-3,-3,-3,-3,-3,1
380116,1,0.396,1,4,0.8,0.99,-3,-3,-3,-3,-3,-3,-3,-3,1
380117,-4,-4,-4,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1
380118,1,-9,1,4,0.18,-0.07,-7,-7,-7,-7,-7,-7,-7,-7,1
380201,-4,-4,-4,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1
380203,1,-0.933,1,4,0.55,0.59,-3,-3,-3,-3,-3,-3,-3,-3,1
380204,1,-0.118,1,4,0.8,0.5,-3,-3,-3,-3,-3,-3,-3,-3,1
380205,1,0.078,1,4,-0.13,-0.32,-3,-3,-3,-3,-3,-3,-3,-3,1
380206,1,-0.933,1,4,-0.69,-0.6,-3,-3,-3,-3,-3,-3,-3,-3,1
380207,1,-0.933,1,4,-0.01,0.14,-3,-3,-3,-3,-3,-3,-3,-3,1
380208,1,1.596,1,4,0.82,0.95,-3,-3,-3,-3,-3,-3,-3,-3,1
380209,1,1.596,1,4,0.53,0.6,-3,-3,-3,-3,-3,-3,-3,-3,1
380210,1,-1.383,1,4,0.11,-0.01,-3,-3,-3,-3,-3,-3,-3,-3,1
380211,1,0.331,1,4,0.21,0.33,-3,-3,-3,-3,-3,-3,-3,-3,1
380212,1,-1.144,1,4,0.14,0.2,-3,-3,-3,-3,-3,-3,-3,-3,1
380213,1,-9,1,4,-0.35,-0.57,-3,-3,-3,-3,-3,-3,-3,-3,1
380214,1,-1.202,1,4,0.06,0.18,-3,-3,-3,-3,-3,-3,-3,-3,1
380215,1,1.596,1,4,-0.43,-0.34,-4,-4,-4,-4,-4,-4,-4,-4,1
380216,1,-0.933,1,4,-0.39,-0.41,-7,-7,-7,-7,-7,-7,-7,-7,1
380217,1,-0.933,1,4,-0.67,-0.61,-3,-3,-3,-3,-3,-3,-3,-3,1
380218,1,-9,1,4,0.89,1.08,-3,-3,-3,-3,-3,-3,-3,-3,1
381101,1,-9,1,4,-0.16,-0.31,-3,-3,-3,-3,-3,-3,-3,-3,1
